[ c558-402.stampede.tacc.utexas.edu, 0 ]
[ c558-402.stampede.tacc.utexas.edu, 1 ]
[ c558-402.stampede.tacc.utexas.edu, 0 ], 1474478651.7290530205, 1474478651.7295041084, 0.000000225543976,       1
[ c558-402.stampede.tacc.utexas.edu, 0 ], 1474478651.7295250893, 1474478651.7299699783, 0.000000222444534,       2
[ c558-402.stampede.tacc.utexas.edu, 0 ], 1474478651.7299790382, 1474478651.7304060459, 0.000000213503838,       4
[ c558-402.stampede.tacc.utexas.edu, 0 ], 1474478651.7304139137, 1474478651.7309079170, 0.000000247001648,       8
[ c558-402.stampede.tacc.utexas.edu, 0 ], 1474478651.7309169769, 1474478651.7313790321, 0.000000231027603,      16
[ c558-402.stampede.tacc.utexas.edu, 0 ], 1474478651.7313868999, 1474478651.7318680286, 0.000000240564346,      32
[ c558-402.stampede.tacc.utexas.edu, 0 ], 1474478651.7318758965, 1474478651.7324318886, 0.000000277996063,      64
[ c558-402.stampede.tacc.utexas.edu, 0 ], 1474478651.7324419022, 1474478651.7329750061, 0.000000266551971,     128
[ c558-402.stampede.tacc.utexas.edu, 0 ], 1474478651.7329840660, 1474478651.7336111069, 0.000000313520432,     256
[ c558-402.stampede.tacc.utexas.edu, 0 ], 1474478651.7336199284, 1474478651.7343299389, 0.000000355005264,     512
[ c558-402.stampede.tacc.utexas.edu, 0 ], 1474478651.7343399525, 1474478651.7352070808, 0.000000433564186,    1024
[ c558-402.stampede.tacc.utexas.edu, 0 ], 1474478651.7352180481, 1474478651.7364280224, 0.000000604987144,    2048
[ c558-402.stampede.tacc.utexas.edu, 0 ], 1474478651.7364380360, 1474478651.7383289337, 0.000000945448875,    4096
[ c558-402.stampede.tacc.utexas.edu, 0 ], 1474478651.7383389473, 1474478651.7433969975, 0.000002529025078,    8192
[ c558-402.stampede.tacc.utexas.edu, 0 ], 1474478651.7434070110, 1474478651.7501718998, 0.000003382444382,   16384
[ c558-402.stampede.tacc.utexas.edu, 0 ], 1474478651.7504220009, 1474478651.7609798908, 0.000005278944969,   32768
[ c558-402.stampede.tacc.utexas.edu, 0 ], 1474478651.7609920502, 1474478651.7803220749, 0.000009665012360,   65536
[ c558-402.stampede.tacc.utexas.edu, 0 ], 1474478651.7803299427, 1474478651.8162600994, 0.000017965078354,  131072
[ c558-402.stampede.tacc.utexas.edu, 0 ], 1474478651.8162689209, 1474478651.8852379322, 0.000034484505653,  262144
[ c558-402.stampede.tacc.utexas.edu, 0 ], 1474478651.8852469921, 1474478652.0158910751, 0.000065322041512,  524288
[ c558-402.stampede.tacc.utexas.edu, 0 ], 1474478652.0158998966, 1474478652.2700250149, 0.000127062559128, 1048576
[ c558-402.stampede.tacc.utexas.edu, 0 ], 1474478652.2700340748, 1474478652.7791130543, 0.000254539489746, 2097152
[ c558-402.stampede.tacc.utexas.edu, 0 ], 1474478652.7791230679, 1474478653.7949869633, 0.000507931947708, 4194304

