[ comet-27-13.sdsc.edu, 0 ]
[ comet-27-17.sdsc.edu, 1 ]
[ comet-27-13.sdsc.edu, 0 ], 1474474003.6032450199, 1474474003.6059238911, 0.000001339435577,       1
[ comet-27-13.sdsc.edu, 0 ], 1474474003.6059470177, 1474474003.6084880829, 0.000001270532608,       2
[ comet-27-13.sdsc.edu, 0 ], 1474474003.6084959507, 1474474003.6109750271, 0.000001239538193,       4
[ comet-27-13.sdsc.edu, 0 ], 1474474003.6109819412, 1474474003.6134600639, 0.000001239061356,       8
[ comet-27-13.sdsc.edu, 0 ], 1474474003.6134679317, 1474474003.6160209179, 0.000001276493073,      16
[ comet-27-13.sdsc.edu, 0 ], 1474474003.6160280704, 1474474003.6185700893, 0.000001271009445,      32
[ comet-27-13.sdsc.edu, 0 ], 1474474003.6185770035, 1474474003.6211509705, 0.000001286983490,      64
[ comet-27-13.sdsc.edu, 0 ], 1474474003.6211578846, 1474474003.6239130497, 0.000001377582550,     128
[ comet-27-13.sdsc.edu, 0 ], 1474474003.6239199638, 1474474003.6279089451, 0.000001994490623,     256
[ comet-27-13.sdsc.edu, 0 ], 1474474003.6279160976, 1474474003.6320700645, 0.000002076983452,     512
[ comet-27-13.sdsc.edu, 0 ], 1474474003.6320760250, 1474474003.6369180679, 0.000002421021461,    1024
[ comet-27-13.sdsc.edu, 0 ], 1474474003.6369240284, 1474474003.6428010464, 0.000002938508987,    2048
[ comet-27-13.sdsc.edu, 0 ], 1474474003.6428079605, 1474474003.6495978832, 0.000003394961357,    4096
[ comet-27-13.sdsc.edu, 0 ], 1474474003.6496069431, 1474474003.6588680744, 0.000004630565643,    8192
[ comet-27-13.sdsc.edu, 0 ], 1474474003.6588759422, 1474474003.6723949909, 0.000006759524345,   16384
[ comet-27-13.sdsc.edu, 0 ], 1474474003.6726129055, 1474474003.6933319569, 0.000010359525681,   32768
[ comet-27-13.sdsc.edu, 0 ], 1474474003.6933441162, 1474474003.7246720791, 0.000015663981438,   65536
[ comet-27-13.sdsc.edu, 0 ], 1474474003.7246820927, 1474474003.7778530121, 0.000026585459709,  131072
[ comet-27-13.sdsc.edu, 0 ], 1474474003.7778611183, 1474474003.8725969791, 0.000047367930412,  262144
[ comet-27-13.sdsc.edu, 0 ], 1474474003.8726060390, 1474474004.0503830910, 0.000088888525963,  524288
[ comet-27-13.sdsc.edu, 0 ], 1474474004.0503909588, 1474474004.3954260349, 0.000172517538071, 1048576
[ comet-27-13.sdsc.edu, 0 ], 1474474004.3954339027, 1474474005.0757699013, 0.000340167999268, 2097152
[ comet-27-13.sdsc.edu, 0 ], 1474474005.0757799149, 1474474006.4276659489, 0.000675943017006, 4194304
