[ comet-18-29.sdsc.edu, 0 ]
[ comet-18-49.sdsc.edu, 1 ]
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8670539856, 1474483331.8674330711, 0.000001895427704,      94
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8674380779, 1474483331.8678150177, 0.000001884698868,      95
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8678200245, 1474483331.8682010174, 0.000001904964447,      96
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8682060242, 1474483331.8685879707, 0.000001909732819,      97
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8685929775, 1474483331.8689770699, 0.000001920461655,      98
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8689820766, 1474483331.8693621159, 0.000001900196075,      99
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8693680763, 1474483331.8697559834, 0.000001939535141,     100
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8697619438, 1474483331.8701469898, 0.000001925230026,     101
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8701519966, 1474483331.8705420494, 0.000001950263977,     102
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8705470562, 1474483331.8709321022, 0.000001925230026,     103
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8709371090, 1474483331.8713269234, 0.000001949071884,     104
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8713328838, 1474483331.8717150688, 0.000001910924911,     105
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8717210293, 1474483331.8721129894, 0.000001959800720,     106
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8721179962, 1474483331.8725059032, 0.000001939535141,     107
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8725121021, 1474483331.8730161190, 0.000002520084381,     108
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8730220795, 1474483331.8733999729, 0.000001889467239,     109
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8734068871, 1474483331.8737809658, 0.000001870393753,     110
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8737869263, 1474483331.8741600513, 0.000001865625381,     111
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8741669655, 1474483331.8745601177, 0.000001965761185,     112
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8745660782, 1474483331.8749721050, 0.000002030134201,     113
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8749790192, 1474483331.8753559589, 0.000001884698868,     114
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8753619194, 1474483331.8757410049, 0.000001895427704,     115
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8757479191, 1474483331.8761239052, 0.000001879930496,     116
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8761301041, 1474483331.8765070438, 0.000001884698868,     117
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8765120506, 1474483331.8768949509, 0.000001914501190,     118
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8769009113, 1474483331.8772850037, 0.000001920461655,     119
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8772900105, 1474483331.8776741028, 0.000001920461655,     120
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8776800632, 1474483331.8780660629, 0.000001929998398,     121
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8780720234, 1474483331.8784649372, 0.000001964569092,     122
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8784699440, 1474483331.8788580894, 0.000001940727234,     123
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8788630962, 1474483331.8793210983, 0.000002290010452,     124
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8793261051, 1474483331.8797531128, 0.000002135038376,     125
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8797590733, 1474483331.8801379204, 0.000001894235611,     126
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8801450729, 1474483331.8805470467, 0.000002009868622,     127
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8805530071, 1474483331.8809270859, 0.000001870393753,     128
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8809330463, 1474483331.8813159466, 0.000001914501190,     129
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8813219070, 1474483331.8817069530, 0.000001925230026,     130
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8817141056, 1474483331.8820970058, 0.000001914501190,     131
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8821029663, 1474483331.8824830055, 0.000001900196075,     132
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8824899197, 1474483331.8828830719, 0.000001965761185,     133
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8828890324, 1474483331.8832879066, 0.000001994371414,     134
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8832929134, 1474483331.8837039471, 0.000002055168152,     135
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8837099075, 1474483331.8841059208, 0.000001980066299,     136
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8841109276, 1474483331.8845000267, 0.000001945495605,     137
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8845050335, 1474483331.8849170208, 0.000002059936523,     138
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8849229813, 1474483331.8853139877, 0.000001955032349,     139
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8853189945, 1474483331.8857109547, 0.000001959800720,     140
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8857159615, 1474483331.8861229420, 0.000002034902573,     141
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8861279488, 1474483331.8865170479, 0.000001945495605,     142
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8865230083, 1474483331.8869509697, 0.000002139806747,     143
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8869569302, 1474483331.8875539303, 0.000002985000610,     144
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8875589371, 1474483331.8879740238, 0.000002075433731,     145
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8879809380, 1474483331.8883678913, 0.000001934766769,     146
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8883740902, 1474483331.8887560368, 0.000001909732819,     147
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8887619972, 1474483331.8891570568, 0.000001975297928,     148
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8891639709, 1474483331.8896319866, 0.000002340078354,     149
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8896389008, 1474483331.8901081085, 0.000002346038818,     150
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8901131153, 1474483331.8905930519, 0.000002399682999,     151
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8905980587, 1474483331.8910670280, 0.000002344846725,     152
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8910729885, 1474483331.8915610313, 0.000002440214157,     153
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8915650845, 1474483331.8920519352, 0.000002434253693,     154
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8920569420, 1474483331.8925359249, 0.000002394914627,     155
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8925409317, 1474483331.8930160999, 0.000002375841141,     156
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8930220604, 1474483331.8935060501, 0.000002419948578,     157
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8935110569, 1474483331.8939950466, 0.000002419948578,     158
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8940000534, 1474483331.8944919109, 0.000002459287643,     159
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8944959641, 1474483331.8949909210, 0.000002474784851,     160
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8949959278, 1474483331.8955450058, 0.000002745389938,     161
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8955500126, 1474483331.8961470127, 0.000002985000610,     162
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8961520195, 1474483331.8966729641, 0.000002604722977,     163
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8966779709, 1474483331.8971629143, 0.000002424716949,     164
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8971669674, 1474483331.8976840973, 0.000002585649490,     165
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8976891041, 1474483331.8981790543, 0.000002449750900,     166
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8981840611, 1474483331.8986990452, 0.000002574920654,     167
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8987040520, 1474483331.8991920948, 0.000002440214157,     168
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8991971016, 1474483331.8996880054, 0.000002454519272,     169
[ comet-18-29.sdsc.edu, 0 ], 1474483331.8996930122, 1474483331.9001700878, 0.000002385377884,     170
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9001750946, 1474483331.9006590843, 0.000002419948578,     171
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9006640911, 1474483331.9011371136, 0.000002365112305,     172
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9011418819, 1474483331.9016230106, 0.000002405643463,     173
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9016280174, 1474483331.9021089077, 0.000002404451370,     174
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9021129608, 1474483331.9025940895, 0.000002405643463,     175
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9025990963, 1474483331.9030809402, 0.000002409219742,     176
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9030859470, 1474483331.9035670757, 0.000002405643463,     177
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9035720825, 1474483331.9040529728, 0.000002404451370,     178
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9040579796, 1474483331.9045379162, 0.000002399682999,     179
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9045429230, 1474483331.9050490856, 0.000002530813217,     180
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9050540924, 1474483331.9055299759, 0.000002379417419,     181
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9055340290, 1474483331.9060130119, 0.000002394914627,     182
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9060180187, 1474483331.9065001011, 0.000002410411835,     183
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9065051079, 1474483331.9070069790, 0.000002509355545,     184
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9070119858, 1474483331.9075300694, 0.000002590417862,     185
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9075350761, 1474483331.9080359936, 0.000002504587173,     186
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9080410004, 1474483331.9085190296, 0.000002390146255,     187
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9085230827, 1474483331.9089961052, 0.000002365112305,     188
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9090011120, 1474483331.9094879627, 0.000002434253693,     189
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9094929695, 1474483331.9100201130, 0.000002635717392,     190
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9100248814, 1474483331.9105219841, 0.000002485513687,     191
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9105260372, 1474483331.9110150337, 0.000002444982529,     192
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9110200405, 1474483331.9115080833, 0.000002440214157,     193
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9115130901, 1474483331.9119970798, 0.000002419948578,     194
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9120020866, 1474483331.9124820232, 0.000002399682999,     195
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9124860764, 1474483331.9129619598, 0.000002379417419,     196
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9129669666, 1474483331.9134459496, 0.000002394914627,     197
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9134509563, 1474483331.9139299393, 0.000002394914627,     198
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9139349461, 1474483331.9144139290, 0.000002394914627,     199
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9144189358, 1474483331.9149110317, 0.000002460479736,     200
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9149160385, 1474483331.9154050350, 0.000002444982529,     201
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9154100418, 1474483331.9158880711, 0.000002390146255,     202
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9158930779, 1474483331.9163711071, 0.000002390146255,     203
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9163761139, 1474483331.9168488979, 0.000002363920212,     204
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9168539047, 1474483331.9173319340, 0.000002390146255,     205
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9173369408, 1474483331.9178171158, 0.000002400875092,     206
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9178218842, 1474483331.9182989597, 0.000002385377884,     207
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9183039665, 1474483331.9187779427, 0.000002369880676,     208
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9187829494, 1474483331.9192559719, 0.000002365112305,     209
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9192609787, 1474483331.9197359085, 0.000002374649048,     210
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9197421074, 1474483331.9202148914, 0.000002363920212,     211
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9202198982, 1474483331.9206950665, 0.000002375841141,     212
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9207010269, 1474483331.9211781025, 0.000002385377884,     213
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9211831093, 1474483331.9216558933, 0.000002363920212,     214
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9216609001, 1474483331.9221370220, 0.000002380609512,     215
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9221410751, 1474483331.9226191044, 0.000002390146255,     216
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9226260185, 1474483331.9231030941, 0.000002385377884,     217
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9231081009, 1474483331.9235830307, 0.000002374649048,     218
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9235870838, 1474483331.9240660667, 0.000002394914627,     219
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9240710735, 1474483331.9245610237, 0.000002449750900,     220
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9245660305, 1474483331.9250569344, 0.000002454519272,     221
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9250619411, 1474483331.9255399704, 0.000002390146255,     222
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9255449772, 1474483331.9260230064, 0.000002390146255,     223
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9260280132, 1474483331.9265010357, 0.000002365112305,     224
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9265060425, 1474483331.9269840717, 0.000002390146255,     225
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9269890785, 1474483331.9274671078, 0.000002390146255,     226
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9274709225, 1474483331.9279510975, 0.000002400875092,     227
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9279561043, 1474483331.9284329414, 0.000002384185791,     228
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9284379482, 1474483331.9289169312, 0.000002394914627,     229
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9289219379, 1474483331.9294009209, 0.000002394914627,     230
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9294049740, 1474483331.9298789501, 0.000002369880676,     231
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9298839569, 1474483331.9303588867, 0.000002374649048,     232
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9303629398, 1474483331.9308431149, 0.000002400875092,     233
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9308478832, 1474483331.9313280582, 0.000002400875092,     234
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9313321114, 1474483331.9318120480, 0.000002399682999,     235
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9318170547, 1474483331.9322950840, 0.000002390146255,     236
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9323000908, 1474483331.9327840805, 0.000002419948578,     237
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9327890873, 1474483331.9332690239, 0.000002399682999,     238
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9332740307, 1474483331.9337561131, 0.000002410411835,     239
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9337608814, 1474483331.9342429638, 0.000002410411835,     240
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9342479706, 1474483331.9347290993, 0.000002405643463,     241
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9347341061, 1474483331.9352350235, 0.000002504587173,     242
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9352400303, 1474483331.9357190132, 0.000002394914627,     243
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9357240200, 1474483331.9362030029, 0.000002394914627,     244
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9362080097, 1474483331.9366860390, 0.000002390146255,     245
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9366910458, 1474483331.9371719360, 0.000002404451370,     246
[ comet-18-29.sdsc.edu, 0 ], 1474483331.9371769428, 1474483331.9376540184, 0.000002385377884,     247
